Timestamp,28-00000eb5045f,28-00000eb3fd89,28-00000eb42add,28-00000eb51050,28-00000eb4cb62,28-00000eb4a798,28-00000ec23ab6,28-00000eb501b0,28-00000eb496d2,28-00000eb50e10,28-00000eb4b7e0,28-00000ec25534,28-00000ec24f93,28-00000eb3cf7d,28-00000eb4619b,28-00000eb3f54e,28-00000eb52c32,28-00000eb3e681,
2023-08-30 18:26:51.778892,13.955,14.030000000000001,14.015,14.207,14.436666666666667,21.18,21.281666666666666,20.542333333333335,21.525666666666666,19.487,22.051,20.946,21.61,19.545,21.204,12.881,19.641333333333332,13.29,
2023-08-30 18:27:51.719905,13.955,14.030000000000001,14.015,14.207,14.416000000000002,21.18,21.281666666666666,20.521,21.505,19.487,22.051000000000002,20.904,21.673999999999996,19.524,21.225,12.881,19.662,13.268666666666666,
2023-08-30 18:28:51.829485,13.955,14.030000000000001,13.994,14.186,14.416000000000002,21.118,21.323,20.459,21.441,19.423,22.009,20.82,21.652666666666665,19.461,21.162,12.881,19.662,13.29,
2023-08-30 18:29:51.715638,13.955,14.030000000000001,14.015,14.207,14.416000000000002,21.118,21.302333333333333,20.459,21.420333333333332,19.487,22.009,20.820333333333334,21.652666666666665,19.461,21.141,12.902000000000001,19.641333333333332,13.29,
2023-08-30 18:30:51.716745,13.955,14.009,14.015,14.165000000000001,14.416000000000002,21.118,21.261,20.479666666666667,21.420333333333332,19.487,21.946,20.883,21.694666666666667,19.461,21.12,12.881,19.726,13.29,
2023-08-30 18:31:51.705372,13.955,14.009,13.994,14.207,14.416000000000002,21.054,21.261,20.521,21.441,19.465666666666664,21.946,20.904,21.652,19.461,21.099,12.881,19.662,13.29,
2023-08-30 18:32:51.769446,13.955,14.009,13.994,14.165,14.416000000000002,21.054,21.239666666666665,20.521,21.441,19.487,21.946,20.883,21.673333333333332,19.461,21.099,12.881,19.662,13.29,
2023-08-30 18:33:51.779477,13.934,14.009,13.994,14.165,14.416000000000002,21.096666666666664,21.344333333333335,20.627,21.525666666666666,19.528333333333332,21.946,21.03,21.736,19.566,21.246,12.881,19.704666666666665,13.29,
2023-08-30 18:34:51.670974,13.955,14.009,13.973,14.186,14.416000000000002,21.201333333333334,21.491,20.774333333333335,21.588333333333335,19.549,21.967000000000002,21.281666666666666,21.736,19.692,21.477000000000004,12.902000000000001,19.76733333333333,13.29,
2023-08-30 18:35:51.704909,13.955,14.009,13.973,14.144,14.416000000000002,21.349666666666664,21.617,20.963666666666665,21.67233333333333,19.633666666666667,21.967000000000002,21.575000000000003,21.883,19.797,21.75,12.902000000000001,19.851,13.29,
2023-08-30 18:36:51.716980,13.934,14.009,13.973,14.165,14.394666666666666,21.454333333333334,21.743,21.111,21.73566666666667,19.69633333333333,22.03,21.826666666666668,22.00833333333333,19.923000000000002,21.980999999999998,12.881,19.914,13.29,
2023-08-30 18:37:51.614330,13.955,14.009,13.973,14.186,14.416000000000002,21.581,21.868666666666666,21.195,21.820000000000004,19.781,22.072,21.93133333333333,22.092333333333332,20.006999999999998,22.149,12.902000000000001,19.977,13.29,
2023-08-30 18:38:51.741490,13.955,14.009,13.973,14.144,14.416000000000002,21.665000000000003,22.016000000000002,21.32166666666667,21.883,19.843999999999998,22.135,22.057333333333332,22.19666666666667,20.049,22.316999999999997,12.881,20.060333333333336,13.29,
2023-08-30 18:39:51.684697,13.934,14.009,13.973,14.144,14.373333333333335,21.75,22.078,21.426333333333332,21.967000000000002,19.907,22.177000000000003,22.183000000000003,22.280666666666665,20.112,22.443,12.902000000000001,20.103,13.29,
2023-08-30 18:40:51.589653,13.934,14.009,13.973,14.144,14.416000000000002,21.813,22.141000000000002,21.511,22.03,19.928,22.218999999999998,22.267,22.364,20.217,22.506,12.944,20.103,13.29,
2023-08-30 18:41:51.641977,13.934,14.009,13.973,14.123,14.373333333333335,21.897000000000002,22.183000000000003,21.595,22.072,20.012,22.261,22.308999999999997,22.406000000000002,20.259,22.569,12.881,20.165,13.29,
2023-08-30 18:42:51.846872,13.955,14.009,13.973,14.144,14.351999999999999,21.939000000000004,22.203999999999997,21.595,22.114,20.054,22.30366666666667,22.33,22.406000000000002,20.28,22.632,12.923000000000002,20.228,13.29,
2023-08-30 18:43:51.748634,13.955,14.009,13.973,14.144,14.351999999999999,22.003,22.267,21.637,22.135,20.054,22.366333333333333,22.288,22.385,20.28,22.611,12.944,20.228,13.29,
2023-08-30 18:44:51.771065,13.955,14.009,13.973,14.144,14.351999999999999,22.024,22.33,21.700666666666667,22.177000000000003,20.096,22.40833333333333,22.393,22.427000000000003,20.301000000000002,22.673999999999996,12.944,20.27,13.29,
2023-08-30 18:45:51.764113,13.955,14.009,13.973,14.144,14.351999999999999,22.087,22.372,21.721999999999998,22.219333333333335,20.075,22.471666666666668,22.351,22.49,20.301000000000002,22.673999999999996,12.944,20.291,13.29,
2023-08-30 18:46:51.716590,13.955,14.009,13.973,14.144,14.351999999999999,22.129,22.393,21.721999999999998,22.262,20.054,22.513,22.372,22.49,20.301000000000002,22.673999999999996,12.944,20.291,13.331333333333333,
2023-08-30 18:47:51.642570,13.955,14.009,13.973,14.144,14.351999999999999,22.171000000000003,22.43433333333333,21.74266666666667,22.262,20.096,22.534333333333336,22.455666666666662,22.511,20.28,22.757666666666665,12.944,20.291,13.29,
2023-08-30 18:48:51.835098,13.955,14.009,13.973,14.144,14.351999999999999,22.213333333333335,22.455,21.74266666666667,22.30333333333333,20.117,22.577,22.518999999999995,22.553,20.322000000000003,22.798999999999996,12.944,20.291,13.29,
2023-08-30 18:49:51.748413,13.955,14.009,13.973,14.144,14.351999999999999,22.256,22.476333333333333,21.74266666666667,22.324,20.159,22.639,22.455,22.553,20.364,22.820333333333334,12.944,20.333,13.331333333333333,
