Timestamp,Temp set,Heater status,28-00000eb3cf7d,28-00000eb42add,28-00000eb5045f,28-00000eb3fd89,28-00000eb51050,28-00000eb3e681,28-00000eb4cb62,
2024-03-07 20:55:50.577800,15.0,on,14.923,14.885,14.963,18.286,18.336,9.03,8.921,
2024-03-07 20:56:50.607555,15.0,on,14.838,14.864,14.879,18.265,18.272,9.03,8.921,
2024-03-07 20:57:50.636027,15.0,on,14.881,14.864,14.921,18.265,18.272,8.966,8.858,
2024-03-07 20:58:50.639518,15.0,on,14.902,14.885,14.921,18.244,18.272,8.925,8.795,
2024-03-07 20:59:50.545663,15.0,on,14.923,14.927,14.963,18.201,18.23,8.883,8.753,
2024-03-07 21:00:50.667738,15.0,on,14.944,14.948,14.984,18.16,18.209,8.84,8.733,
2024-03-07 21:01:50.696044,15.0,on,14.965,14.99,15.005,18.139,18.145,8.778,8.669,
2024-03-07 21:02:50.577387,15.0,off,14.986,14.99,15.048,18.075,18.125,8.735,8.607,
2024-03-07 21:03:50.667822,15.0,off,15.007,14.99,15.048,18.055,18.083,8.735,8.607,
2024-03-07 21:04:50.671398,15.0,on,14.902,14.906,14.942,18.013,18.083,8.651,8.544,
2024-03-07 21:05:50.674129,15.0,on,14.838,14.822,14.858,18.013,18.019,8.672,8.586,
2024-03-07 21:06:50.610172,15.0,on,14.838,14.864,14.879,18.013,18.019,8.735,8.669,
2024-03-07 21:07:50.612712,15.0,on,14.902,14.864,14.921,17.949,18.019,8.819,8.733,
2024-03-07 21:08:50.601001,15.0,on,14.902,14.864,14.921,17.949,17.956,8.883,8.795,
2024-03-07 21:09:50.609632,15.0,on,14.902,14.927,14.942,17.971,17.998,8.904,8.858,
2024-03-07 21:10:50.576847,15.0,on,14.965,14.948,14.984,18.138,18.125,8.966,8.9,
2024-03-07 21:11:50.736805,15.02,on,14.965,14.969,14.984,18.306,18.294,9.03,8.921,
2024-03-07 21:12:50.545752,15.02,on,14.986,14.99,15.048,18.412,18.42,9.093,8.984,
2024-03-07 21:13:50.640927,15.02,off,15.028,15.032,15.048,18.453,18.462,9.114,9.046,
2024-03-07 21:14:50.704494,15.02,off,15.028,15.011,15.069,18.453,18.462,9.177,9.109,
2024-03-07 21:15:50.612469,15.02,on,14.944,14.948,14.984,18.412,18.462,9.219,9.172,
2024-03-07 21:16:50.543330,15.02,on,14.881,14.864,14.921,18.432,18.462,9.304,9.235,
2024-03-07 21:17:50.639467,15.02,on,14.923,14.885,14.942,18.391,18.441,9.367,9.297,
2024-03-07 21:18:50.736278,15.02,on,14.923,14.927,14.984,18.391,18.42,9.409,9.319,
2024-03-07 21:19:50.641557,15.02,on,14.965,14.948,14.984,18.327,18.398,9.472,9.361,
2024-03-07 21:20:50.641623,15.02,on,14.986,14.99,15.027,18.306,18.336,9.472,9.423,
2024-03-07 21:21:50.737547,15.02,on,15.007,14.99,15.048,18.265,18.314,9.556,9.465,
2024-03-07 21:22:50.674026,15.02,off,15.028,15.053,15.048,18.201,18.272,9.598,9.507,
2024-03-07 21:23:50.713617,15.02,off,15.028,15.011,15.09,18.201,18.209,9.662,9.549,
2024-03-07 21:24:50.670298,15.02,on,14.965,14.927,15.027,18.139,18.188,9.703,9.633,
2024-03-07 21:25:50.705944,15.02,on,14.902,14.927,14.921,18.139,18.145,9.767,9.695,
2024-03-07 21:26:50.546208,15.02,on,14.944,14.927,14.942,18.139,18.145,9.83,9.758,
2024-03-07 21:27:50.545687,15.02,on,14.944,14.927,14.984,18.096,18.145,9.872,9.779,
2024-03-07 21:28:50.672706,15.02,on,14.965,14.99,14.984,18.075,18.083,9.914,9.842,
2024-03-07 21:29:50.639758,15.02,on,14.965,14.99,15.048,18.013,18.062,9.977,9.863,
2024-03-07 21:30:50.635849,15.02,off,15.028,15.011,15.048,17.949,17.998,9.998,9.926,
2024-03-07 21:31:50.700168,15.04,on,15.007,15.011,15.048,17.949,17.956,10.04,9.968,
2024-03-07 21:32:50.641875,15.04,on,14.965,14.927,14.984,17.992,18.04,10.103,10.031,
2024-03-07 21:33:50.577895,15.04,on,14.965,14.99,15.027,18.138,18.146,10.167,10.051,
2024-03-07 21:34:50.672474,15.04,on,15.007,14.99,15.048,18.265,18.251,10.188,10.093,
2024-03-07 21:35:50.639735,15.04,off,15.028,15.011,15.09,18.265,18.272,10.229,10.135,
2024-03-07 21:36:50.511442,15.04,off,15.028,15.053,15.111,18.286,18.336,10.272,10.177,
2024-03-07 21:37:50.569840,15.04,off,15.049,15.011,15.09,18.265,18.272,10.335,10.219,
2024-03-07 21:38:50.769926,15.04,on,14.965,14.969,15.005,18.265,18.272,10.356,10.303,
2024-03-07 21:39:50.705923,15.04,on,14.923,14.927,14.984,18.265,18.272,10.419,10.324,
2024-03-07 21:40:50.546719,15.04,on,14.944,14.927,14.963,18.265,18.272,10.482,10.387,
2024-03-07 21:41:50.737081,15.04,on,14.965,14.99,14.984,18.201,18.251,10.524,10.428,
2024-03-07 21:42:50.609679,15.04,on,14.965,14.99,15.048,18.201,18.209,10.546,10.47,
2024-03-07 21:43:50.578169,15.04,on,15.007,14.99,15.048,18.139,18.188,10.566,10.492,
2024-03-07 21:44:50.641234,15.04,off,15.028,15.032,15.048,18.118,18.145,10.608,10.533,
2024-03-07 21:45:50.666632,15.04,off,15.028,15.053,15.09,18.075,18.104,10.672,10.554,
