tank,treatment,date,avg_temp,min_temp,max_temp,avg_temp_last_3_days,min_temp_last_3_days,max_temp_last_3_days
1,chill,2023-09-29,15.948422889043965,15.659,16.776,15.809553925977617,15.489502083333333,15.990736805555555
1,chill,2023-10-03,15.943766666666667,15.153,17.914,16.168645026445834,15.76151424600417,16.800654166666668
1,chill,2023-10-06,15.442201113430759,14.984,16.122,15.676591600108901,15.442201113430759,15.93738314447592
1,chill,2023-10-10,15.491383333333333,14.373,16.628,15.484430555555555,15.469821527777778,15.492086805555555
1,chill,2023-10-13,15.359784027777778,14.542,16.06,15.43459074074074,15.359784027777778,15.487969444444444
1,chill,2023-10-17,15.095465277777778,14.331,15.743,15.20461962228408,15.095465277777778,15.332470833333334
1,chill,2023-10-20,15.630679861111112,14.921,16.649,15.525342375130178,15.291855555555555,15.653491708723864
1,chill,2023-10-24,16.2224702970297,15.554,16.881,15.721763704108506,15.469680555555556,16.2224702970297
1,chill,2023-10-27,15.451970833333334,14.542,15.807,15.545779398148149,15.451970833333334,15.634960416666667
1,chill,2023-10-31,15.490258333333333,14.12,16.439,15.48344259259259,15.446995833333334,15.51307361111111
1,chill,2023-11-03,15.17830201809325,13.973,16.396,15.365442107882934,15.17830201809325,15.464952777777778
1,chill,2023-11-07,15.482471527777777,15.111,15.743,15.447383212962961,15.418602777777778,15.482471527777777
1,chill,2023-11-10,15.35732105628909,14.731,16.122,15.416486485650578,15.35732105628909,15.451158553546593
1,chill,2023-11-14,15.34665090403338,14.795,15.933,15.369951227270386,15.34665090403338,15.381711805555556
1,chill,2023-11-17,15.323575,14.542,15.764,15.297641435185184,15.233849305555555,15.3355
1,chill,2023-11-21,15.240289583333333,14.099,15.743,15.263251879217535,15.228906944444445,15.320559109874827
1,chill,2023-11-24,15.270009728978458,14.984,15.807,15.274700275908906,15.270009728978458,15.277883866481224
1,chill,2023-11-28,15.321240277777777,14.078,18.019,15.270910520012363,15.226723226703756,15.321240277777777
1,chill,2023-12-01,15.18828125,14.942,15.406,15.224040681180137,15.18828125,15.257469444444444
1,chill,2023-12-05,15.044011805555556,14.605,15.322,15.103509953703702,15.044011805555556,15.158856944444445
1,chill,2023-12-08,14.939300694444444,14.542,15.364,14.984386312973264,14.939300694444444,15.025422222222222
1,chill,2023-12-12,14.782050694444445,13.72,15.554,14.834621631784197,14.782050694444445,14.874207232267038
1,chill,2023-12-15,14.804356050069542,14.141,15.237,14.77973812780096,14.763395138888889,14.804356050069542
1,chill,2023-12-19,15.149047255038221,14.731,15.575,14.97421989194624,14.82344297635605,15.149047255038221
1,chill,2023-12-22,15.655725694444445,15.427,16.396,15.579740399796528,15.508731944444444,15.655725694444445
1,chill,2023-12-26,15.811331944444445,15.68,16.06,15.786853935185185,15.755409722222222,15.811331944444445
1,chill,2023-12-29,15.69689513888889,15.111,15.996,15.873478935185185,15.69689513888889,15.999014583333333
1,chill,2024-01-02,15.389635605006955,15.111,15.638,15.477954460928244,15.389635605006955,15.58407986111111
1,chill,2024-01-05,14.692057638888889,14.352,15.111,14.901971296296296,14.692057638888889,15.187256944444444
1,chill,2024-01-09,14.238724305555555,14.099,14.478,14.353145384848014,14.238724305555555,14.555649305555555
1,chill,2024-01-12,14.15665625,14.036,14.373,14.180714351851853,14.15665625,14.227950694444445
1,chill,2024-01-16,14.26104861111111,14.099,14.373,14.226793055555556,14.175784722222222,14.26104861111111
1,chill,2024-01-19,14.200047222222222,13.214,15.554,14.345090281641168,14.200047222222222,14.467215277777777
1,chill,2024-01-23,14.203490959666203,13.91,14.352,14.092592819888734,13.992984722222221,14.203490959666203
1,chill,2024-01-26,14.241782731776363,14.036,14.478,14.25550951783446,14.241782731776363,14.280687325905292
1,chill,2024-01-30,14.314125694444444,13.909,14.605,14.280776851851853,14.219640277777778,14.314125694444444
1,chill,2024-02-02,14.48555331010453,14.099,14.795,14.423476103368175,14.222671527777777,14.562203472222222
1,chill,2024-02-06,14.178111961057024,13.952,14.352,14.212531764796784,14.178111961057024,14.234834722222223
1,chill,2024-02-09,14.157648611111112,13.678,14.605,14.17722013888889,14.067831944444444,14.306179861111112
1,chill,2024-02-13,13.769702853166319,13.488,14.141,13.785379886240625,13.769702853166319,13.803365277777777
1,chill,2024-02-16,13.7973375,13.657,13.952,13.782754326675423,13.75684561891516,13.7973375
1,chill,2024-02-20,14.283235580264073,14.225,14.352,14.198783306090704,14.049790972222223,14.283235580264073
2,chill,2023-09-29,15.84463712491277,15.554,16.606,15.712254967563517,15.396396527777778,15.89573125
2,chill,2023-10-03,15.826565277777778,15.07,17.807,16.076283650072067,15.68336831132731,16.71891736111111
