date_time,temp,extreme,chill,t
2016-01-26T16:39:56Z,14.8,18.8,10.8,2016-01-26
2016-01-26T16:59:57Z,14.81,18.810000000000002,10.81,2016-01-26
2016-01-26T17:19:58Z,14.8,18.8,10.8,2016-01-26
2016-01-26T17:39:59Z,14.78,18.78,10.78,2016-01-26
2016-01-26T18:00:00Z,14.77,18.77,10.77,2016-01-26
2016-01-26T18:20:01Z,14.79,18.79,10.79,2016-01-26
2016-01-26T18:40:02Z,14.8,18.8,10.8,2016-01-26
2016-01-26T19:00:03Z,14.81,18.810000000000002,10.81,2016-01-26
2016-01-26T19:20:04Z,14.84,18.84,10.84,2016-01-26
2016-01-26T19:39:56Z,14.87,18.869999999999997,10.87,2016-01-26
2016-01-26T19:59:57Z,14.89,18.89,10.89,2016-01-26
2016-01-26T20:19:58Z,14.9,18.9,10.9,2016-01-26
2016-01-26T20:39:59Z,14.92,18.92,10.92,2016-01-26
2016-01-26T21:00:00Z,14.93,18.93,10.93,2016-01-26
2016-01-26T21:20:01Z,14.94,18.939999999999998,10.94,2016-01-26
2016-01-26T21:40:02Z,14.96,18.96,10.96,2016-01-26
2016-01-26T22:00:03Z,14.97,18.97,10.97,2016-01-26
2016-01-26T22:20:04Z,14.97,18.97,10.97,2016-01-26
2016-01-26T22:39:56Z,14.98,18.98,10.98,2016-01-26
2016-01-26T22:59:57Z,14.98,18.98,10.98,2016-01-26
2016-01-26T23:19:58Z,14.98,18.98,10.98,2016-01-26
2016-01-26T23:39:59Z,14.97,18.97,10.97,2016-01-26
2016-01-27T00:00:00Z,14.99,18.990000000000002,10.99,2016-01-27
2016-01-27T00:20:01Z,15.01,19.009999999999998,11.01,2016-01-27
2016-01-27T00:40:02Z,15.02,19.02,11.02,2016-01-27
2016-01-27T01:00:03Z,15.03,19.03,11.03,2016-01-27
2016-01-27T01:20:04Z,15.02,19.02,11.02,2016-01-27
2016-01-27T01:39:56Z,15.01,19.009999999999998,11.01,2016-01-27
2016-01-27T01:59:57Z,15.01,19.009999999999998,11.01,2016-01-27
2016-01-27T02:19:58Z,15.03,19.03,11.03,2016-01-27
2016-01-27T02:39:59Z,15.12,19.119999999999997,11.12,2016-01-27
2016-01-27T03:00:00Z,15.18,19.18,11.18,2016-01-27
2016-01-27T03:20:01Z,15.17,19.17,11.17,2016-01-27
2016-01-27T03:40:02Z,15.15,19.15,11.15,2016-01-27
2016-01-27T04:00:03Z,15.14,19.14,11.14,2016-01-27
2016-01-27T04:20:04Z,15.11,19.11,11.11,2016-01-27
2016-01-27T04:39:56Z,15.09,19.09,11.09,2016-01-27
2016-01-27T04:59:57Z,15.08,19.08,11.08,2016-01-27
2016-01-27T05:19:58Z,15.06,19.060000000000002,11.06,2016-01-27
2016-01-27T05:39:59Z,15.05,19.05,11.05,2016-01-27
2016-01-27T06:00:00Z,15.04,19.04,11.04,2016-01-27
2016-01-27T06:20:01Z,14.99,18.990000000000002,10.99,2016-01-27
2016-01-27T06:40:02Z,14.93,18.93,10.93,2016-01-27
2016-01-27T07:00:03Z,14.92,18.92,10.92,2016-01-27
2016-01-27T07:20:04Z,14.93,18.93,10.93,2016-01-27
2016-01-27T07:39:56Z,14.94,18.939999999999998,10.94,2016-01-27
2016-01-27T07:59:57Z,14.95,18.95,10.95,2016-01-27
2016-01-27T08:19:58Z,14.95,18.95,10.95,2016-01-27
2016-01-27T08:39:59Z,14.92,18.92,10.92,2016-01-27
2016-01-27T09:00:00Z,14.92,18.92,10.92,2016-01-27
2016-01-27T09:20:01Z,14.93,18.93,10.93,2016-01-27
2016-01-27T09:40:02Z,14.93,18.93,10.93,2016-01-27
2016-01-27T10:00:03Z,14.92,18.92,10.92,2016-01-27
2016-01-27T10:20:04Z,14.91,18.91,10.91,2016-01-27
2016-01-27T10:39:56Z,14.91,18.91,10.91,2016-01-27
2016-01-27T10:59:57Z,14.91,18.91,10.91,2016-01-27
2016-01-27T11:19:58Z,14.9,18.9,10.9,2016-01-27
2016-01-27T11:39:59Z,14.9,18.9,10.9,2016-01-27
2016-01-27T12:00:00Z,14.9,18.9,10.9,2016-01-27
2016-01-27T12:20:01Z,14.9,18.9,10.9,2016-01-27
2016-01-27T12:40:02Z,14.92,18.92,10.92,2016-01-27
2016-01-27T13:00:03Z,14.93,18.93,10.93,2016-01-27
2016-01-27T13:20:04Z,14.94,18.939999999999998,10.94,2016-01-27
2016-01-27T13:39:56Z,14.93,18.93,10.93,2016-01-27
2016-01-27T13:59:57Z,14.91,18.91,10.91,2016-01-27
2016-01-27T14:19:58Z,14.9,18.9,10.9,2016-01-27
2016-01-27T14:39:59Z,14.89,18.89,10.89,2016-01-27
2016-01-27T15:00:00Z,14.86,18.86,10.86,2016-01-27
2016-01-27T15:20:01Z,14.84,18.84,10.84,2016-01-27
2016-01-27T15:40:02Z,14.84,18.84,10.84,2016-01-27
2016-01-27T16:00:03Z,14.84,18.84,10.84,2016-01-27
2016-01-27T16:20:04Z,14.79,18.79,10.79,2016-01-27
2016-01-27T16:39:56Z,14.74,18.740000000000002,10.74,2016-01-27
2016-01-27T16:59:57Z,14.74,18.740000000000002,10.74,2016-01-27
2016-01-27T17:19:58Z,14.77,18.77,10.77,2016-01-27
2016-01-27T17:39:59Z,14.81,18.810000000000002,10.81,2016-01-27
2016-01-27T18:00:00Z,14.84,18.84,10.84,2016-01-27
2016-01-27T18:20:01Z,14.83,18.83,10.83,2016-01-27
2016-01-27T18:40:02Z,14.82,18.82,10.82,2016-01-27
2016-01-27T19:00:03Z,14.82,18.82,10.82,2016-01-27
2016-01-27T19:20:04Z,14.83,18.83,10.83,2016-01-27
2016-01-27T19:39:56Z,14.85,18.85,10.85,2016-01-27
2016-01-27T19:59:57Z,14.85,18.85,10.85,2016-01-27
2016-01-27T20:19:58Z,14.86,18.86,10.86,2016-01-27
2016-01-27T20:39:59Z,14.87,18.869999999999997,10.87,2016-01-27
2016-01-27T21:00:00Z,14.89,18.89,10.89,2016-01-27
2016-01-27T21:20:01Z,14.9,18.9,10.9,2016-01-27
2016-01-27T21:40:02Z,14.91,18.91,10.91,2016-01-27
2016-01-27T22:00:03Z,14.93,18.93,10.93,2016-01-27
2016-01-27T22:20:04Z,14.98,18.98,10.98,2016-01-27
2016-01-27T22:39:56Z,15.01,19.009999999999998,11.01,2016-01-27
2016-01-27T22:59:57Z,15.02,19.02,11.02,2016-01-27
2016-01-27T23:19:58Z,15.02,19.02,11.02,2016-01-27
2016-01-27T23:39:59Z,15.02,19.02,11.02,2016-01-27
2016-01-28T00:00:00Z,15.04,19.04,11.04,2016-01-28
2016-01-28T00:20:01Z,15.05,19.05,11.05,2016-01-28
2016-01-28T00:40:02Z,15.04,19.04,11.04,2016-01-28
2016-01-28T01:00:03Z,15.03,19.03,11.03,2016-01-28
2016-01-28T01:20:04Z,15.03,19.03,11.03,2016-01-28
2016-01-28T01:39:56Z,15.04,19.04,11.04,2016-01-28
2016-01-28T01:59:57Z,15.05,19.05,11.05,2016-01-28
2016-01-28T02:19:58Z,15.06,19.060000000000002,11.06,2016-01-28
2016-01-28T02:39:59Z,15.1,19.1,11.1,2016-01-28
2016-01-28T03:00:00Z,15.11,19.11,11.11,2016-01-28
2016-01-28T03:20:01Z,15.07,19.07,11.07,2016-01-28
2016-01-28T03:40:02Z,15.04,19.04,11.04,2016-01-28
2016-01-28T04:00:03Z,15.02,19.02,11.02,2016-01-28
2016-01-28T04:20:04Z,15,19,11,2016-01-28
2016-01-28T04:39:56Z,14.99,18.990000000000002,10.99,2016-01-28
2016-01-28T04:59:57Z,14.98,18.98,10.98,2016-01-28
2016-01-28T05:19:58Z,15,19,11,2016-01-28
2016-01-28T05:39:59Z,14.96,18.96,10.96,2016-01-28
2016-01-28T06:00:00Z,14.8,18.8,10.8,2016-01-28
2016-01-28T06:20:01Z,14.69,18.689999999999998,10.69,2016-01-28
2016-01-28T06:40:02Z,14.66,18.66,10.66,2016-01-28
2016-01-28T07:00:03Z,14.63,18.630000000000003,10.63,2016-01-28
2016-01-28T07:20:04Z,14.62,18.619999999999997,10.62,2016-01-28
2016-01-28T07:39:56Z,14.62,18.619999999999997,10.62,2016-01-28
2016-01-28T07:59:57Z,14.63,18.630000000000003,10.63,2016-01-28
2016-01-28T08:19:58Z,14.64,18.64,10.64,2016-01-28
2016-01-28T08:39:59Z,14.68,18.68,10.68,2016-01-28
2016-01-28T09:00:00Z,14.73,18.73,10.73,2016-01-28
2016-01-28T09:20:01Z,14.77,18.77,10.77,2016-01-28
2016-01-28T09:40:02Z,14.78,18.78,10.78,2016-01-28
2016-01-28T10:00:03Z,14.78,18.78,10.78,2016-01-28
2016-01-28T10:20:04Z,14.79,18.79,10.79,2016-01-28
2016-01-28T10:39:56Z,14.79,18.79,10.79,2016-01-28
2016-01-28T10:59:57Z,14.8,18.8,10.8,2016-01-28
2016-01-28T11:19:58Z,14.8,18.8,10.8,2016-01-28
2016-01-28T11:39:59Z,14.82,18.82,10.82,2016-01-28
2016-01-28T12:00:00Z,14.83,18.83,10.83,2016-01-28
2016-01-28T12:20:01Z,14.83,18.83,10.83,2016-01-28
2016-01-28T12:40:02Z,14.84,18.84,10.84,2016-01-28
2016-01-28T13:00:03Z,14.82,18.82,10.82,2016-01-28
2016-01-28T13:20:04Z,14.81,18.810000000000002,10.81,2016-01-28
2016-01-28T13:39:56Z,14.82,18.82,10.82,2016-01-28
2016-01-28T13:59:57Z,14.83,18.83,10.83,2016-01-28
2016-01-28T14:19:58Z,14.82,18.82,10.82,2016-01-28
2016-01-28T14:39:59Z,14.82,18.82,10.82,2016-01-28
2016-01-28T15:00:00Z,14.83,18.83,10.83,2016-01-28
2016-01-28T15:20:01Z,14.82,18.82,10.82,2016-01-28
2016-01-28T15:40:02Z,14.82,18.82,10.82,2016-01-28
2016-01-28T16:00:03Z,14.82,18.82,10.82,2016-01-28
2016-01-28T16:20:04Z,14.81,18.810000000000002,10.81,2016-01-28
2016-01-28T16:39:56Z,14.81,18.810000000000002,10.81,2016-01-28
2016-01-28T16:59:57Z,14.82,18.82,10.82,2016-01-28
2016-01-28T17:19:58Z,14.83,18.83,10.83,2016-01-28
2016-01-28T17:39:59Z,14.84,18.84,10.84,2016-01-28
2016-01-28T18:00:00Z,14.87,18.869999999999997,10.87,2016-01-28
2016-01-28T18:20:01Z,14.92,18.92,10.92,2016-01-28
2016-01-28T18:40:02Z,14.96,18.96,10.96,2016-01-28
2016-01-28T19:00:03Z,14.98,18.98,10.98,2016-01-28
2016-01-28T19:20:04Z,15.01,19.009999999999998,11.01,2016-01-28
2016-01-28T19:39:56Z,15.05,19.05,11.05,2016-01-28
2016-01-28T19:59:57Z,15.08,19.08,11.08,2016-01-28
2016-01-28T20:19:58Z,15.11,19.11,11.11,2016-01-28
2016-01-28T20:39:59Z,15.13,19.130000000000003,11.13,2016-01-28
2016-01-28T21:00:00Z,15.15,19.15,11.15,2016-01-28
2016-01-28T21:20:01Z,15.17,19.17,11.17,2016-01-28
2016-01-28T21:40:02Z,15.18,19.18,11.18,2016-01-28
2016-01-28T22:00:03Z,15.18,19.18,11.18,2016-01-28
2016-01-28T22:20:04Z,15.18,19.18,11.18,2016-01-28
2016-01-28T22:39:56Z,15.19,19.189999999999998,11.19,2016-01-28
2016-01-28T22:59:57Z,15.19,19.189999999999998,11.19,2016-01-28
2016-01-28T23:19:58Z,15.18,19.18,11.18,2016-01-28
2016-01-28T23:39:59Z,15.17,19.17,11.17,2016-01-28
2016-01-29T00:00:00Z,15.17,19.17,11.17,2016-01-29
2016-01-29T00:20:01Z,15.17,19.17,11.17,2016-01-29
2016-01-29T00:40:02Z,15.16,19.16,11.16,2016-01-29
2016-01-29T01:00:03Z,15.16,19.16,11.16,2016-01-29
2016-01-29T01:20:04Z,15.15,19.15,11.15,2016-01-29
2016-01-29T01:39:56Z,15.15,19.15,11.15,2016-01-29
2016-01-29T01:59:57Z,15.17,19.17,11.17,2016-01-29
2016-01-29T02:19:58Z,15.19,19.189999999999998,11.19,2016-01-29
2016-01-29T02:39:59Z,15.19,19.189999999999998,11.19,2016-01-29
2016-01-29T03:00:00Z,15.19,19.189999999999998,11.19,2016-01-29
2016-01-29T03:20:01Z,15.2,19.2,11.2,2016-01-29
2016-01-29T03:40:02Z,15.2,19.2,11.2,2016-01-29
2016-01-29T04:00:03Z,15.18,19.18,11.18,2016-01-29
2016-01-29T04:20:04Z,15.16,19.16,11.16,2016-01-29
2016-01-29T04:39:56Z,15.17,19.17,11.17,2016-01-29
2016-01-29T04:59:57Z,15.17,19.17,11.17,2016-01-29
2016-01-29T05:19:58Z,15.17,19.17,11.17,2016-01-29
2016-01-29T05:39:59Z,15.17,19.17,11.17,2016-01-29
2016-01-29T06:00:00Z,15.16,19.16,11.16,2016-01-29
2016-01-29T06:20:01Z,15.15,19.15,11.15,2016-01-29
2016-01-29T06:40:02Z,15.16,19.16,11.16,2016-01-29
2016-01-29T07:00:03Z,15.19,19.189999999999998,11.19,2016-01-29
2016-01-29T07:20:04Z,15.25,19.25,11.25,2016-01-29
2016-01-29T07:39:56Z,15.31,19.310000000000002,11.31,2016-01-29
2016-01-29T07:59:57Z,15.35,19.35,11.35,2016-01-29
2016-01-29T08:19:58Z,15.35,19.35,11.35,2016-01-29
2016-01-29T08:39:59Z,15.32,19.32,11.32,2016-01-29
2016-01-29T09:00:00Z,15.26,19.259999999999998,11.26,2016-01-29
2016-01-29T09:20:01Z,15.21,19.21,11.21,2016-01-29
2016-01-29T09:40:02Z,15.19,19.189999999999998,11.19,2016-01-29
2016-01-29T10:00:03Z,15.17,19.17,11.17,2016-01-29
2016-01-29T10:20:04Z,15.18,19.18,11.18,2016-01-29
2016-01-29T10:39:56Z,15.18,19.18,11.18,2016-01-29
2016-01-29T10:59:57Z,15.18,19.18,11.18,2016-01-29
2016-01-29T11:19:58Z,15.22,19.22,11.22,2016-01-29
2016-01-29T11:39:59Z,15.18,19.18,11.18,2016-01-29
2016-01-29T12:00:00Z,14.94,18.939999999999998,10.94,2016-01-29
2016-01-29T12:20:01Z,14.82,18.82,10.82,2016-01-29
2016-01-29T12:40:02Z,14.9,18.9,10.9,2016-01-29
2016-01-29T13:00:03Z,14.97,18.97,10.97,2016-01-29
2016-01-29T13:20:04Z,15.03,19.03,11.03,2016-01-29
2016-01-29T13:39:56Z,15.07,19.07,11.07,2016-01-29
2016-01-29T13:59:57Z,15.08,19.08,11.08,2016-01-29
2016-01-29T14:19:58Z,15.08,19.08,11.08,2016-01-29
2016-01-29T14:39:59Z,15.09,19.09,11.09,2016-01-29
2016-01-29T15:00:00Z,15.14,19.14,11.14,2016-01-29
2016-01-29T15:20:01Z,15.17,19.17,11.17,2016-01-29
2016-01-29T15:40:02Z,15.17,19.17,11.17,2016-01-29
2016-01-29T16:00:03Z,15.17,19.17,11.17,2016-01-29
2016-01-29T16:20:04Z,15.16,19.16,11.16,2016-01-29
2016-01-29T16:39:56Z,15.15,19.15,11.15,2016-01-29
2016-01-29T16:59:57Z,15.14,19.14,11.14,2016-01-29
2016-01-29T17:19:58Z,15.14,19.14,11.14,2016-01-29
2016-01-29T17:39:59Z,15.16,19.16,11.16,2016-01-29
2016-01-29T18:00:00Z,15.16,19.16,11.16,2016-01-29
2016-01-29T18:20:01Z,15.16,19.16,11.16,2016-01-29
2016-01-29T18:40:02Z,15.17,19.17,11.17,2016-01-29
2016-01-29T19:00:03Z,15.18,19.18,11.18,2016-01-29
2016-01-29T19:20:04Z,15.18,19.18,11.18,2016-01-29
2016-01-29T19:39:56Z,15.17,19.17,11.17,2016-01-29
2016-01-29T19:59:57Z,15.18,19.18,11.18,2016-01-29
2016-01-29T20:19:58Z,15.19,19.189999999999998,11.19,2016-01-29
2016-01-29T20:39:59Z,15.17,19.17,11.17,2016-01-29
2016-01-29T21:00:00Z,15.14,19.14,11.14,2016-01-29
2016-01-29T21:20:01Z,15.17,19.17,11.17,2016-01-29
2016-01-29T21:40:02Z,15.25,19.25,11.25,2016-01-29
2016-01-29T22:00:03Z,15.33,19.33,11.33,2016-01-29
2016-01-29T22:20:04Z,15.41,19.41,11.41,2016-01-29
2016-01-29T22:39:56Z,15.45,19.45,11.45,2016-01-29
2016-01-29T22:59:57Z,15.44,19.439999999999998,11.44,2016-01-29
2016-01-29T23:19:58Z,15.45,19.45,11.45,2016-01-29
2016-01-29T23:39:59Z,15.48,19.48,11.48,2016-01-29
2016-01-30T00:00:00Z,15.47,19.47,11.47,2016-01-30
2016-01-30T00:20:01Z,15.46,19.46,11.46,2016-01-30
2016-01-30T00:40:02Z,15.46,19.46,11.46,2016-01-30
2016-01-30T01:00:03Z,15.41,19.41,11.41,2016-01-30
2016-01-30T01:20:04Z,15.32,19.32,11.32,2016-01-30
2016-01-30T01:39:56Z,15.26,19.259999999999998,11.26,2016-01-30
2016-01-30T01:59:57Z,15.25,19.25,11.25,2016-01-30
2016-01-30T02:19:58Z,15.27,19.27,11.27,2016-01-30
2016-01-30T02:39:59Z,15.29,19.29,11.29,2016-01-30
2016-01-30T03:00:00Z,15.35,19.35,11.35,2016-01-30
2016-01-30T03:20:01Z,15.35,19.35,11.35,2016-01-30
2016-01-30T03:40:02Z,15.08,19.08,11.08,2016-01-30
2016-01-30T04:00:03Z,14.83,18.83,10.83,2016-01-30
2016-01-30T04:20:04Z,14.82,18.82,10.82,2016-01-30
2016-01-30T04:39:56Z,14.85,18.85,10.85,2016-01-30
2016-01-30T04:59:57Z,14.84,18.84,10.84,2016-01-30
2016-01-30T05:19:58Z,14.88,18.880000000000003,10.88,2016-01-30
2016-01-30T05:39:59Z,14.93,18.93,10.93,2016-01-30
2016-01-30T06:00:00Z,14.97,18.97,10.97,2016-01-30
2016-01-30T06:20:01Z,14.99,18.990000000000002,10.99,2016-01-30
2016-01-30T06:40:02Z,14.91,18.91,10.91,2016-01-30
2016-01-30T07:00:03Z,14.75,18.75,10.75,2016-01-30
2016-01-30T07:20:04Z,14.66,18.66,10.66,2016-01-30
2016-01-30T07:39:56Z,14.63,18.630000000000003,10.63,2016-01-30
2016-01-30T07:59:57Z,14.6,18.6,10.6,2016-01-30
2016-01-30T08:19:58Z,14.57,18.57,10.57,2016-01-30
2016-01-30T08:39:59Z,14.56,18.560000000000002,10.56,2016-01-30
2016-01-30T09:00:00Z,14.55,18.55,10.55,2016-01-30
2016-01-30T09:20:01Z,14.54,18.54,10.54,2016-01-30
2016-01-30T09:40:02Z,14.54,18.54,10.54,2016-01-30
2016-01-30T10:00:03Z,14.52,18.52,10.52,2016-01-30
2016-01-30T10:20:04Z,14.51,18.509999999999998,10.51,2016-01-30
2016-01-30T10:39:56Z,14.54,18.54,10.54,2016-01-30
2016-01-30T10:59:57Z,14.6,18.6,10.6,2016-01-30
2016-01-30T11:19:58Z,14.66,18.66,10.66,2016-01-30
2016-01-30T11:39:59Z,14.71,18.71,10.71,2016-01-30
2016-01-30T12:00:00Z,14.76,18.759999999999998,10.76,2016-01-30
2016-01-30T12:20:01Z,14.82,18.82,10.82,2016-01-30
2016-01-30T12:40:02Z,14.88,18.880000000000003,10.88,2016-01-30
2016-01-30T13:00:03Z,14.91,18.91,10.91,2016-01-30
2016-01-30T13:20:04Z,14.92,18.92,10.92,2016-01-30
2016-01-30T13:39:56Z,14.93,18.93,10.93,2016-01-30
2016-01-30T13:59:57Z,14.93,18.93,10.93,2016-01-30
2016-01-30T14:19:58Z,14.92,18.92,10.92,2016-01-30
2016-01-30T14:39:59Z,14.93,18.93,10.93,2016-01-30
2016-01-30T15:00:00Z,14.94,18.939999999999998,10.94,2016-01-30
2016-01-30T15:20:01Z,14.94,18.939999999999998,10.94,2016-01-30
2016-01-30T15:40:02Z,14.94,18.939999999999998,10.94,2016-01-30
2016-01-30T16:00:03Z,14.93,18.93,10.93,2016-01-30
2016-01-30T16:20:04Z,14.87,18.869999999999997,10.87,2016-01-30
2016-01-30T16:39:56Z,14.81,18.810000000000002,10.81,2016-01-30
2016-01-30T16:59:57Z,14.78,18.78,10.78,2016-01-30
2016-01-30T17:19:58Z,14.8,18.8,10.8,2016-01-30
2016-01-30T17:39:59Z,14.81,18.810000000000002,10.81,2016-01-30
2016-01-30T18:00:00Z,14.81,18.810000000000002,10.81,2016-01-30
2016-01-30T18:20:01Z,14.83,18.83,10.83,2016-01-30
2016-01-30T18:40:02Z,14.85,18.85,10.85,2016-01-30
2016-01-30T19:00:03Z,14.9,18.9,10.9,2016-01-30
2016-01-30T19:20:04Z,14.97,18.97,10.97,2016-01-30
2016-01-30T19:39:56Z,14.99,18.990000000000002,10.99,2016-01-30
2016-01-30T19:59:57Z,15,19,11,2016-01-30
2016-01-30T20:19:58Z,15.01,19.009999999999998,11.01,2016-01-30
2016-01-30T20:39:59Z,15.04,19.04,11.04,2016-01-30
2016-01-30T21:00:00Z,15.06,19.060000000000002,11.06,2016-01-30
2016-01-30T21:20:01Z,15.08,19.08,11.08,2016-01-30
2016-01-30T21:40:02Z,15.1,19.1,11.1,2016-01-30
2016-01-30T22:00:03Z,15.11,19.11,11.11,2016-01-30
2016-01-30T22:20:04Z,15.13,19.130000000000003,11.13,2016-01-30
2016-01-30T22:39:56Z,15.15,19.15,11.15,2016-01-30
2016-01-30T22:59:57Z,15.16,19.16,11.16,2016-01-30
2016-01-30T23:19:58Z,15.16,19.16,11.16,2016-01-30
2016-01-30T23:39:59Z,15.19,19.189999999999998,11.19,2016-01-30
2016-01-31T00:00:00Z,15.2,19.2,11.2,2016-01-31
2016-01-31T00:20:01Z,15.18,19.18,11.18,2016-01-31
2016-01-31T00:40:02Z,15.16,19.16,11.16,2016-01-31
2016-01-31T01:00:03Z,15.14,19.14,11.14,2016-01-31
2016-01-31T01:20:04Z,15.12,19.119999999999997,11.12,2016-01-31
2016-01-31T01:39:56Z,15.11,19.11,11.11,2016-01-31
2016-01-31T01:59:57Z,15.1,19.1,11.1,2016-01-31
2016-01-31T02:19:58Z,15.09,19.09,11.09,2016-01-31
2016-01-31T02:39:59Z,15.09,19.09,11.09,2016-01-31
2016-01-31T03:00:00Z,15.09,19.09,11.09,2016-01-31
2016-01-31T03:20:01Z,15.09,19.09,11.09,2016-01-31
2016-01-31T03:40:02Z,15.08,19.08,11.08,2016-01-31
2016-01-31T04:00:03Z,15.09,19.09,11.09,2016-01-31
2016-01-31T04:20:04Z,15.11,19.11,11.11,2016-01-31
2016-01-31T04:39:56Z,15.12,19.119999999999997,11.12,2016-01-31
2016-01-31T04:59:57Z,15.12,19.119999999999997,11.12,2016-01-31
2016-01-31T05:19:58Z,15.13,19.130000000000003,11.13,2016-01-31
2016-01-31T05:39:59Z,15.13,19.130000000000003,11.13,2016-01-31
2016-01-31T06:00:00Z,15.11,19.11,11.11,2016-01-31
2016-01-31T06:20:01Z,15.12,19.119999999999997,11.12,2016-01-31
2016-01-31T06:40:02Z,15.12,19.119999999999997,11.12,2016-01-31
2016-01-31T07:00:03Z,14.98,18.98,10.98,2016-01-31
2016-01-31T07:20:04Z,14.79,18.79,10.79,2016-01-31
2016-01-31T07:39:56Z,14.77,18.77,10.77,2016-01-31
2016-01-31T07:59:57Z,14.81,18.810000000000002,10.81,2016-01-31
2016-01-31T08:19:58Z,14.81,18.810000000000002,10.81,2016-01-31
2016-01-31T08:39:59Z,14.79,18.79,10.79,2016-01-31
2016-01-31T09:00:00Z,14.78,18.78,10.78,2016-01-31
2016-01-31T09:20:01Z,14.76,18.759999999999998,10.76,2016-01-31
2016-01-31T09:40:02Z,14.75,18.75,10.75,2016-01-31
2016-01-31T10:00:03Z,14.73,18.73,10.73,2016-01-31
2016-01-31T10:20:04Z,14.73,18.73,10.73,2016-01-31
2016-01-31T10:39:56Z,14.74,18.740000000000002,10.74,2016-01-31
2016-01-31T10:59:57Z,14.75,18.75,10.75,2016-01-31
2016-01-31T11:19:58Z,14.78,18.78,10.78,2016-01-31
2016-01-31T11:39:59Z,14.8,18.8,10.8,2016-01-31
2016-01-31T12:00:00Z,14.8,18.8,10.8,2016-01-31
2016-01-31T12:20:01Z,14.79,18.79,10.79,2016-01-31
2016-01-31T12:40:02Z,14.8,18.8,10.8,2016-01-31
2016-01-31T13:00:03Z,14.79,18.79,10.79,2016-01-31
2016-01-31T13:20:04Z,14.8,18.8,10.8,2016-01-31
2016-01-31T13:39:56Z,14.88,18.880000000000003,10.88,2016-01-31
2016-01-31T13:59:57Z,14.95,18.95,10.95,2016-01-31
2016-01-31T14:19:58Z,14.96,18.96,10.96,2016-01-31
2016-01-31T14:39:59Z,14.97,18.97,10.97,2016-01-31
2016-01-31T15:00:00Z,14.96,18.96,10.96,2016-01-31
2016-01-31T15:20:01Z,14.94,18.939999999999998,10.94,2016-01-31
2016-01-31T15:40:02Z,14.93,18.93,10.93,2016-01-31
2016-01-31T16:00:03Z,14.93,18.93,10.93,2016-01-31
2016-01-31T16:20:04Z,14.94,18.939999999999998,10.94,2016-01-31
2016-01-31T16:39:56Z,14.94,18.939999999999998,10.94,2016-01-31
2016-01-31T16:59:57Z,14.95,18.95,10.95,2016-01-31
2016-01-31T17:19:58Z,14.95,18.95,10.95,2016-01-31
2016-01-31T17:39:59Z,14.96,18.96,10.96,2016-01-31
2016-01-31T18:00:00Z,14.97,18.97,10.97,2016-01-31
2016-01-31T18:20:01Z,15,19,11,2016-01-31
2016-01-31T18:40:02Z,15.01,19.009999999999998,11.01,2016-01-31
2016-01-31T19:00:03Z,15.01,19.009999999999998,11.01,2016-01-31
2016-01-31T19:20:04Z,14.99,18.990000000000002,10.99,2016-01-31
2016-01-31T19:39:56Z,14.96,18.96,10.96,2016-01-31
2016-01-31T19:59:57Z,14.95,18.95,10.95,2016-01-31
2016-01-31T20:19:58Z,14.96,18.96,10.96,2016-01-31
2016-01-31T20:39:59Z,14.97,18.97,10.97,2016-01-31
2016-01-31T21:00:00Z,14.97,18.97,10.97,2016-01-31
2016-01-31T21:20:01Z,14.98,18.98,10.98,2016-01-31
2016-01-31T21:40:02Z,14.99,18.990000000000002,10.99,2016-01-31
2016-01-31T22:00:03Z,14.99,18.990000000000002,10.99,2016-01-31
2016-01-31T22:20:04Z,14.98,18.98,10.98,2016-01-31
2016-01-31T22:39:56Z,14.98,18.98,10.98,2016-01-31
2016-01-31T22:59:57Z,14.97,18.97,10.97,2016-01-31
2016-01-31T23:19:58Z,14.97,18.97,10.97,2016-01-31
2016-01-31T23:39:59Z,14.96,18.96,10.96,2016-01-31
2016-02-01T00:00:00Z,14.94,18.939999999999998,10.94,2016-02-01
2016-02-01T00:20:01Z,14.93,18.93,10.93,2016-02-01
2016-02-01T00:40:02Z,14.92,18.92,10.92,2016-02-01
2016-02-01T01:00:03Z,14.91,18.91,10.91,2016-02-01
2016-02-01T01:20:04Z,14.9,18.9,10.9,2016-02-01
2016-02-01T01:39:56Z,14.88,18.880000000000003,10.88,2016-02-01
2016-02-01T01:59:57Z,14.85,18.85,10.85,2016-02-01
2016-02-01T02:19:58Z,14.84,18.84,10.84,2016-02-01
2016-02-01T02:39:59Z,14.85,18.85,10.85,2016-02-01
2016-02-01T03:00:00Z,14.86,18.86,10.86,2016-02-01
2016-02-01T03:20:01Z,14.86,18.86,10.86,2016-02-01
2016-02-01T03:40:02Z,14.85,18.85,10.85,2016-02-01
2016-02-01T04:00:03Z,14.82,18.82,10.82,2016-02-01
2016-02-01T04:20:04Z,14.79,18.79,10.79,2016-02-01
2016-02-01T04:39:56Z,14.79,18.79,10.79,2016-02-01
2016-02-01T04:59:57Z,14.82,18.82,10.82,2016-02-01
2016-02-01T05:19:58Z,14.83,18.83,10.83,2016-02-01
2016-02-01T05:39:59Z,14.83,18.83,10.83,2016-02-01
2016-02-01T06:00:00Z,14.84,18.84,10.84,2016-02-01
2016-02-01T06:20:01Z,14.84,18.84,10.84,2016-02-01
